region,city,district,median_ppsqm,count,mean_ppsqm,std_ppsqm,ltype
منطقة المدينة المنورة,المدينة المنورة,المطار,2383.770852428964,20,11846.857677511764,35219.58727253082,sale
منطقة المدينة المنورة,المدينة المنورة,المغيسلة,5229.102456124378,16,7003.883476683385,4285.179209563904,sale
منطقة المدينة المنورة,المدينة المنورة,الملك فهد,3287.1649273582975,68,10785.13938881048,30611.205389360828,sale
منطقة المدينة المنورة,المدينة المنورة,المندسة,631.9604377949594,6,677.400117755525,335.4786263924086,sale
منطقة المدينة المنورة,المدينة المنورة,النخيل,1604.0673076923076,6,1596.4107142857144,273.48806518900574,sale
منطقة المدينة المنورة,المدينة المنورة,الهدراء,3381.6425120772947,3,3593.4588964308277,723.0241767312599,sale
منطقة المدينة المنورة,المدينة المنورة,بئر عثمان,9737.036668655925,8,8925.872424280444,3640.136723935516,sale
منطقة المدينة المنورة,المدينة المنورة,بني بياضة,3343.379446640316,80,22266.136284271637,46449.28824696623,sale
منطقة المدينة المنورة,المدينة المنورة,بني حارثة,4680.555555555556,28,6876.026017086342,4480.78940000295,sale
منطقة المدينة المنورة,المدينة المنورة,بني ظفر,5333.849249342207,8,5731.573368262045,2169.9569496751587,sale
منطقة المدينة المنورة,المدينة المنورة,بني معاوية,5652.519893899204,14,6429.124737634736,3963.7745042165384,sale
منطقة المدينة المنورة,المدينة المنورة,جبل احد,2164.8232942086934,4,2254.3764624700034,622.0686049003211,sale
منطقة المدينة المنورة,المدينة المنورة,جبل عير,1024.0648464163824,10,26739.709388371528,55668.959683294735,sale
منطقة المدينة المنورة,المدينة المنورة,جشم,4977.497631329614,32,5109.716424651439,2135.4330449655085,sale
منطقة المدينة المنورة,المدينة المنورة,حى ابو سدر,1900.0,9,1795.5571939597498,778.8370072985496,sale
منطقة المدينة المنورة,المدينة المنورة,حى الحساء,1215.5642201834862,22,1981.8670074355018,2575.098739935499,sale
منطقة المدينة المنورة,المدينة المنورة,حى الخضراء,1153.1612655086847,100,5460.218512578646,22304.02352811555,sale
منطقة المدينة المنورة,المدينة المنورة,حى الصهلوج,1334.0,59,1740.2074357521255,867.4221497522273,sale
منطقة المدينة المنورة,المدينة المنورة,حى القبيبة,2100.0,8,1875.0,768.5793945418299,sale
منطقة المدينة المنورة,المدينة المنورة,حى سد الغابة,2575.757575757576,23,3070.8436454955336,2385.06200677822,sale
منطقة المدينة المنورة,المدينة المنورة,ذو الحليفة,2206.970297029703,17,2941.3915391303344,2456.6515020657644,sale
منطقة المدينة المنورة,المدينة المنورة,رهط,2628.5913185913187,28,11412.484327502098,29015.70445928177,sale
منطقة المدينة المنورة,المدينة المنورة,سكة الحديد,3098.129536571748,82,9556.369760579595,29477.419096047564,sale
منطقة المدينة المنورة,المدينة المنورة,شظاة,4244.186046511628,46,7133.794252741609,20975.53475700509,sale
منطقة المدينة المنورة,المدينة المنورة,شوران,3789.9543378995436,141,19589.415817326684,43961.21481581483,sale
منطقة المدينة المنورة,المدينة المنورة,طيبة,3171.794871794872,46,11144.796950512004,31327.406977031074,sale
منطقة المدينة المنورة,المدينة المنورة,عروة,4000.0,9,16429.32243652707,38890.16216167361,sale
منطقة المدينة المنورة,المدينة المنورة,عين الخيف,3826.530612244898,72,9280.116057115589,27783.515160344043,sale
منطقة المدينة المنورة,المدينة المنورة,كتانة,2374.0746298519407,22,32777.13397340227,58586.15105545838,sale
منطقة المدينة المنورة,المدينة المنورة,نبلاء,3271.0280373831774,95,13489.718290177263,37454.612409611815,sale
منطقة المدينة المنورة,المدينة المنورة,وادي البطان,2050.0,18,2144.4444444444443,831.1736721062658,sale
منطقة المدينة المنورة,المدينة المنورة,وادي مذينب,3440.3669724770643,71,3371.5246464490565,1615.6872559723827,sale
منطقة المدينة المنورة,المدينة المنورة,وادي مهزور,4100.0,25,4945.781379535803,2329.774776758764,sale
منطقة المدينة المنورة,المدينة المنورة,ورقان,2147.3684210526317,41,6513.980251307035,24365.750464463315,sale
منطقة المدينة المنورة,المدينة المنورة,وعيرة,1727.2998430141288,17,8249.46369552966,18469.161106448566,sale
منطقة تبوك,تبوك,الاخضر,2972.972972972973,15,2890.921450995615,505.0840379983944,sale
منطقة تبوك,تبوك,البوادي,3083.0508474576272,14,20393.71470340015,44481.996009901675,sale
منطقة تبوك,تبوك,الجامعة,660.4527022523155,10,682.4284028966565,85.515163190702,sale
منطقة تبوك,تبوك,الحمراء,4268.292682926829,7,37832.47315659473,61282.01824688015,sale
منطقة تبوك,تبوك,الروضة,3181.818181818182,5,22339.36438011328,43414.806635580215,sale
منطقة تبوك,تبوك,الريان,1215.80547112462,17,1804.4284254613704,1199.4353824354503,sale
منطقة تبوك,تبوك,الفلاح,2271.006813020439,5,2210.449768577632,658.6648015610837,sale
منطقة تبوك,تبوك,الفيصلية الجنوبية,7313.13399098634,4,12799.616928016787,13851.119714753464,sale
منطقة تبوك,تبوك,القادسية الاول,3028.169014084507,9,2492.7539040240267,1333.0580267855175,sale
منطقة تبوك,تبوك,القادسية الثاني,3108.8082901554403,11,16255.334724847076,44371.53541940914,sale
منطقة تبوك,تبوك,القدس,2380.9523809523807,3,2013.2857142857144,985.3179822154356,sale
منطقة تبوك,تبوك,النظيم,2836.3636363636365,7,2581.2699334546255,812.5432258355764,sale
منطقة تبوك,تبوك,الورود,3318.181818181818,5,33051.32231404959,68878.96949219558,sale
منطقة تبوك,تبوك,الياسمين,1057.5735294117646,4,1148.8862408963585,630.490583217153,sale
منطقة تبوك,تبوك,اليرموك,3297.4137931034484,6,3277.983702694626,293.53461437398767,sale
منطقة تبوك,تبوك,سلطانة,2794.565217391304,6,3955.743961352657,4814.870482313172,sale
منطقة تبوك,تبوك,غرناطة,1212.2448979591836,6,1796.007443557133,1313.9190251787754,sale
منطقة تبوك,تيماء,الرحمانية,1064.1025641025642,4,8230.301282051281,14513.695150449219,sale
منطقة جازان,ابو عريش,الروضة,2766.2023545867814,78,37204.01719560645,53426.81915913834,sale
منطقة جازان,ابو عريش,الصفا,3058.103975535168,57,30528.653128456936,52442.34830759964,sale
منطقة جازان,جازان,الروابي,500.0,93,1031.731777961483,1401.6171638244027,sale
منطقة جازان,جازان,الروضة,2806.454796683774,90,22704.820631045364,42852.12182331094,sale
منطقة جازان,جازان,الزهور,2929.2929292929293,245,31421.06065567541,50487.04234797416,sale
منطقة جازان,جازان,الشاطئ,2682.9268292682927,313,22620.43363260328,41717.795834152086,sale
منطقة جازان,جازان,الصفا,2798.857609139127,478,22254.660900566138,43920.77737956431,sale
منطقة جازان,جازان,المطار,3114.754098360656,32,37228.38017208759,56064.237659959894,sale
منطقة جازان,جازان,النور,1084.0,15,16863.106270352706,40377.042854593434,sale
منطقة حائل,حائل,اجا,3496.5034965034965,3,3204.0428321678323,523.2037990056969,sale
منطقة حائل,حائل,الخزامى,1892.857142857143,36,30567.263238496296,56732.07190236809,sale
منطقة حائل,حائل,الرصف,2246.012427134713,38,33018.92471554438,57805.73474141245,sale
منطقة حائل,حائل,السويفلة,1000.0,20,7463.035651286971,27684.500873314162,sale
منطقة حائل,حائل,العزيزية,1121.8905472636816,6,2724.1679719917015,3263.4698385479164,sale
منطقة حائل,حائل,اللقيطة,1875.0,8,11524.491172371574,27675.95077049548,sale
منطقة حائل,حائل,المدائن,1916.6666666666667,36,27223.785945605086,54088.674293142256,sale
منطقة حائل,حائل,المصيف,2065.3400653400654,8,33292.18410857402,59563.51063515667,sale
منطقة حائل,حائل,المطار,2097.902097902098,13,2531.7958479699373,2292.757680778752,sale
منطقة حائل,حائل,المنتزه الشرقي,51613.19612590799,6,56076.53089484381,59536.14527840212,sale
منطقة حائل,حائل,النقرة,3213.5326221781197,32,26461.457250620293,49455.013492721446,sale
منطقة حائل,حائل,الوادي,1217.948717948718,39,14939.371556345968,41899.51244596197,sale
منطقة حائل,حائل,الوسيطاء,1425.5815347721823,6,2413.0455989120146,2459.412540782946,sale
منطقة حائل,حائل,حدري البلاد,1441.0569105691056,28,27086.902407426045,56595.08133245613,sale
منطقة حائل,حائل,صبابة,2445.7831325301204,8,18054.834996268022,44663.10535572264,sale
منطقة حائل,حائل,ضاحية الملك فهد,429.0,13,9150.154296339362,29935.101151403785,sale
منطقة حائل,حائل,قفار,600.0,42,6367.805131345866,25707.597326828858,sale
منطقة عسير,ابها,الاندلس,1799.4897172236504,9,2702.168932644423,2070.8478481369402,sale
منطقة عسير,ابها,البحيره,1400.0,12,2704.9499685447695,3075.6821213114126,sale
منطقة عسير,ابها,البديع,2892.561983471074,124,26410.38506734301,43357.45265620369,sale
منطقة عسير,ابها,التعاون,1000.0,27,6768.519113109173,28637.746641494112,sale
منطقة عسير,ابها,الروابي,2666.6666666666665,252,21289.577516281413,39912.362613830206,sale
منطقة عسير,ابها,الروضة,2643.171806167401,51,17274.441654702045,38046.823131229554,sale
منطقة عسير,ابها,الزهور,2756.4289888953826,206,29920.05470441642,47212.29876293931,sale
منطقة عسير,ابها,السلام,1434.2857142857142,14,1420.8848270491314,499.54548050190346,sale
منطقة عسير,ابها,الشفاء,31837.91606367583,7,59816.10840442449,63867.28924095842,sale
منطقة عسير,ابها,الصفا,2912.621359223301,90,31880.18724470499,47862.6957898265,sale
منطقة عسير,ابها,العرين,4000.0,71,8198.782308358348,19918.44095402151,sale
منطقة عسير,ابها,العقيق,2282.8185328185327,36,9545.731899404236,28997.966319837844,sale
منطقة عسير,ابها,القرى,1878.1725888324872,11,12624.648650146615,34547.95022347337,sale
منطقة عسير,ابها,المروج,3005.454467057606,82,14805.80851783206,33535.62663983386,sale
منطقة عسير,ابها,المسك,2955.6650246305417,13,11647.939682056674,30854.418888040025,sale
منطقة عسير,ابها,المصيف,1165.3922585794094,22,28194.58827418799,51923.55622700834,sale
منطقة عسير,ابها,المطار,2574.8502994011974,20,17923.848595076783,40717.98084874571,sale
منطقة عسير,ابها,المنهل,2789.6995708154504,7,3661.6698201522127,2328.2705848495734,sale
منطقة عسير,ابها,النزهة,3339.0581717451523,4,3908.5460835622107,2772.1523609564174,sale
منطقة عسير,ابها,النسيم,2625.0,19,14037.708899832061,34888.4655304564,sale
منطقة عسير,ابها,الوصايف,2282.1576763485477,13,20895.19180630293,45763.47820008399,sale
منطقة عسير,ابها,ذرة,3382.663847780127,7,18300.828064700923,38313.86211687495,sale
منطقة عسير,ابها,سلطانة,1090.6863753213368,77,16941.368777529686,40905.90942974929,sale
منطقة عسير,ابها,شمسان,3225.8064516129034,59,18553.701776394046,38700.085014797834,sale
منطقة عسير,احد رفيده,الخليج,2619.589977220957,147,31072.74557139485,46022.48317495463,sale
منطقة عسير,احد رفيده,النهضة,2920.792079207921,146,34052.13059951344,49227.99904500509,sale
منطقة عسير,النماص,السلام,1143.7908496732025,19,1742.0738791317658,1936.894129299739,sale
منطقة عسير,بيشة,الامير سلطان,1830.281690140845,20,7681.01071479644,26778.558092100626,sale
منطقة عسير,بيشة,الخزان,460.0,13,730.1488716540672,649.4051552590214,sale
منطقة عسير,بيشة,النزهة,1212.797619047619,4,29295.32738095238,56661.35586636323,sale
منطقة عسير,تنومة,الامل,771.8282682103232,5,2564.5436488538894,2842.1174280414957,sale
منطقة عسير,خميس مشيط,التعاون,2651.6987839857793,78,36200.96182134202,49447.06853355871,sale
منطقة عسير,خميس مشيط,الجامعيين,3161.2903225806454,26,49921.28632689047,61816.2441298484,sale
منطقة عسير,خميس مشيط,الجبل,3006.912442396313,46,47071.65628351452,49795.3753816017,sale
منطقة عسير,خميس مشيط,الجزيرة,1770.8333333333333,28,27206.904430180748,50727.00315313957,sale
منطقة عسير,خميس مشيط,الحرابى,2363.6363636363635,9,19497.91350706859,35964.79608611567,sale
منطقة عسير,خميس مشيط,الدوحة,1334.5521023765996,7,11295.84302402031,25892.36275255582,sale
منطقة عسير,خميس مشيط,الراقي,83333.33333333333,53,54192.70552941882,52272.94398061493,sale
منطقة عسير,خميس مشيط,الربيع,2682.578539371685,56,19888.824854709917,37685.32984639852,sale
منطقة عسير,خميس مشيط,الرصراص 1,3500.0,9,29893.93719232429,43325.276061496086,sale
منطقة عسير,خميس مشيط,الرصراص 2,2575.757575757576,7,18171.2348948066,41972.320751389714,sale
منطقة عسير,خميس مشيط,الرونه,3000.0,5,12404.70786376398,21076.910923337473,sale
منطقة عسير,خميس مشيط,الشرفية,3224.6103569632983,12,33702.98371985637,46780.07257860287,sale
منطقة عسير,خميس مشيط,الشفاء,2708.3333333333335,31,27689.988972843315,47904.259445255535,sale
منطقة عسير,خميس مشيط,الصقور,3750.0,6,30819.44444444445,42622.22348945659,sale
منطقة عسير,خميس مشيط,الصناعية,2319.148936170213,51,27423.654669460346,47297.69699414472,sale
منطقة عسير,خميس مشيط,الظرفة,2777.777777777778,148,33830.57391619989,49415.018599664974,sale
منطقة عسير,خميس مشيط,القافلة,2370.3703703703704,49,39099.5900986227,56023.05722120836,sale
منطقة عسير,خميس مشيط,المصيف,2879.581151832461,44,28667.988717008386,49117.25205773228,sale
منطقة عسير,خميس مشيط,المعمورة,2000.0,3,2941.7729068813837,1734.0818586733737,sale
منطقة عسير,خميس مشيط,النخيل,2250.0,9,44433.0,51581.896061290514,sale
منطقة عسير,خميس مشيط,النسيم,2214.7651006711408,7,23460.615858571946,55820.94523170802,sale
منطقة عسير,خميس مشيط,الهرير الغربى,3189.782270479852,8,47476.41498034427,63391.10553259737,sale
منطقة عسير,خميس مشيط,الواحة,2935.002195871761,20,33347.81999505645,57140.78405657208,sale
منطقة عسير,خميس مشيط,الوسام,2961.3733905579397,50,41076.39875148284,51790.60208687564,sale
منطقة عسير,خميس مشيط,الوفاء,85714.28571428571,43,63741.15363699786,49939.98939929317,sale
منطقة عسير,خميس مشيط,اليرموك,2955.6650246305417,191,43110.488258197525,50937.61623019346,sale
منطقة عسير,خميس مشيط,تارة,83333.33333333333,10,71649.96533489772,52281.687391226864,sale
منطقة عسير,خميس مشيط,ذلالة,4109.58904109589,10,52595.2647359021,66770.31506541971,sale
منطقة عسير,خميس مشيط,ذهبان الشرقى,3000.0,15,37435.25591132335,53242.610685010666,sale
منطقة عسير,خميس مشيط,ذهبان الغربى,2846.9750889679717,27,30585.867506250135,45865.21086138109,sale
منطقة عسير,خميس مشيط,شباعة,3250.0,13,33702.17995947157,48046.19108769062,sale
منطقة عسير,خميس مشيط,شمال التضامن,2616.279069767442,55,43158.99002059446,53623.265150461935,sale
منطقة عسير,خميس مشيط,نشوان,2117.160330974937,20,27502.3393380931,45542.50135586036,sale
منطقة عسير,سراة عبيدة,الروضة,75000.0,13,61198.79093543273,60454.47889336048,sale
منطقة عسير,طريب,الفاخرية,982.1428571428571,6,982.1428571428572,293.42279866348184,sale
منطقة عسير,طريب,النزهة,1129.6666666666665,4,1206.5,926.3661183275136,sale
منطقة مكة المكرمة,الجموم,النخيل,3273.542600896861,17,23810.83626846941,48066.238950648796,sale
منطقة مكة المكرمة,الطائف,الاخباب,3046.286934052354,124,29829.027743448187,50891.889656181,sale
منطقة مكة المكرمة,الطائف,الجفيجف,3316.912972085386,34,3454.32889226664,1587.320836657564,sale
منطقة مكة المكرمة,الطائف,الحلقة الشرقية,2976.190476190476,38,21483.042670074923,48903.018672638165,sale
منطقة مكة المكرمة,الطائف,الرحاب,2941.176470588235,153,41055.64945556478,56281.3443178217,sale
منطقة مكة المكرمة,الطائف,السداد,3825.136612021858,81,21201.30717953443,45062.534771799095,sale
منطقة مكة المكرمة,الطائف,السيل الكبير,2172.5239616613417,45,24434.5572267559,49530.86962562661,sale
منطقة مكة المكرمة,الطائف,القمرية,3740.4580152671756,99,15047.850057337813,33792.507983197655,sale
منطقة مكة المكرمة,الطائف,القيم الأعلى,3108.8082901554403,91,27835.87603580735,53365.95423232701,sale
منطقة مكة المكرمة,الطائف,النسيم,3649.2890995260664,18,18821.591381401242,45241.33870849512,sale
منطقة مكة المكرمة,الطائف,الواسط,2791.934614899641,304,42189.812303350736,55781.775844339085,sale
منطقة مكة المكرمة,الطائف,ضاحية الاسكان,1666.6666666666667,44,26039.28032204559,48226.24398233342,sale
منطقة مكة المكرمة,جدة,أم حبلين الغربية,3532.177363699103,148,19486.775220966956,39779.629283363516,sale
منطقة مكة المكرمة,جدة,ابحر الجنوبية,6933.333333333333,85,9341.317371003017,16943.40357143331,sale
منطقة مكة المكرمة,جدة,ابحر الشمالية,6689.038031319911,108,10025.92032973968,20276.3697541398,sale
منطقة مكة المكرمة,جدة,ابرق الرغامة,3571.4285714285716,77,19078.525471030895,39099.66377947079,sale
منطقة مكة المكرمة,جدة,الاجاويد,4400.0,27,4582.646731273017,1739.4752640989936,sale
منطقة مكة المكرمة,جدة,الاجواد,4400.0,71,8892.143673811059,22049.785667806787,sale
منطقة مكة المكرمة,جدة,الاصالة,3558.3333333333335,25,4407.95335919998,1887.2348166979527,sale
منطقة مكة المكرمة,جدة,الامواج,6000.0,49,6902.42335060458,5510.779098956345,sale
منطقة مكة المكرمة,جدة,الامير عبدالمجيد,3741.496598639456,33,14385.122223017368,33401.54745201131,sale
منطقة مكة المكرمة,جدة,الامير فواز الجنوبى,8333.333333333334,9,21091.41314598659,45343.43505400308,sale
منطقة مكة المكرمة,جدة,الاندلس,6250.0,107,8086.031260324166,14719.39078231744,sale
منطقة مكة المكرمة,جدة,البحيرات,2672.650334075724,63,3933.6571023976107,2734.3273384963627,sale
منطقة مكة المكرمة,جدة,البركة,500.5422691879867,12,612.2316462736374,293.1112060070226,sale
منطقة مكة المكرمة,جدة,البساتين,7525.083612040134,83,8297.563880507636,3098.5623003347578,sale
منطقة مكة المكرمة,جدة,البشائر,3082.5,78,7866.79017200545,22131.73027265269,sale
منطقة مكة المكرمة,جدة,البغدادية الشرقية,7024.793388429752,21,13464.553789959647,19657.024354286415,sale
منطقة مكة المكرمة,جدة,البغدادية الغربية,8962.783409235592,14,34972.6814445214,54440.18833343903,sale
منطقة مكة المكرمة,جدة,البوادي,1017.6470588235294,314,13780.996794759629,34754.545247451104,sale
منطقة مكة المكرمة,جدة,التعاون,5555.555555555556,21,10702.643017763576,26488.225622819922,sale
منطقة مكة المكرمة,جدة,الثغر,5025.373134328358,6,5169.066706126347,2324.8885939666593,sale
منطقة مكة المكرمة,جدة,الجامعة,3333.3333333333335,445,11684.10850739098,31350.130101844326,sale
منطقة مكة المكرمة,جدة,الجزيرة,974.6320921438494,42,1028.315167061075,282.21791832232486,sale
منطقة مكة المكرمة,جدة,الجوهرة,6500.0,7,15320.308310655895,28048.19080286094,sale
منطقة مكة المكرمة,جدة,الحجاز,1577.7777777777778,30,20088.1981138858,44854.77444159064,sale
منطقة مكة المكرمة,جدة,الحمدانية,4166.666666666667,106,12151.135787757095,33160.85194072949,sale
منطقة مكة المكرمة,جدة,الحمراء,891.7525773195877,304,2432.0942963779644,8476.59910834259,sale
منطقة مكة المكرمة,جدة,الخالدية,7500.0,51,8029.922396516471,3783.2987114951757,sale
منطقة مكة المكرمة,جدة,الخليج,1245.2381489841987,12,1452.5694393319566,880.6159078294521,sale
منطقة مكة المكرمة,جدة,الخمرة,5400.0,29,17187.22524346265,38774.35392040853,sale
منطقة مكة المكرمة,جدة,الدرة,1222.0,41,3866.8039569224347,4078.3131916607726,sale
منطقة مكة المكرمة,جدة,الربوة,3193.717277486911,447,13619.641954755883,33721.057817153036,sale
منطقة مكة المكرمة,جدة,الربيع,1472.5,32,3635.9604787361336,2973.593881815403,sale
منطقة مكة المكرمة,جدة,الرحاب,4003.6817528735633,306,10997.060400896024,28619.633051750257,sale
منطقة مكة المكرمة,جدة,الرحمانية,4500.0,418,19345.670904139613,42090.42715434712,sale
منطقة مكة المكرمة,جدة,الروابي,3435.897435897436,78,14229.920017377312,36794.169196974835,sale
منطقة مكة المكرمة,جدة,الروضة,5612.244897959184,1537,5743.491916239337,14421.858220260508,sale
منطقة مكة المكرمة,جدة,الرويس,7448.500601311247,30,8558.307655153232,5463.129638863493,sale
منطقة مكة المكرمة,جدة,الرياض,3365.3846153846152,337,19123.51467664749,43147.75836186184,sale
منطقة مكة المكرمة,جدة,الريان,3172.6674409601237,732,16336.770102609587,37567.86824396135,sale
منطقة مكة المكرمة,جدة,الزمرد,4858.299595141701,185,5588.728781077774,12626.390768352729,sale
منطقة مكة المكرمة,جدة,الزهراء,1818.1838979483518,604,4300.131066908731,9463.535597131624,sale
منطقة مكة المكرمة,جدة,الزهور,1050.2222222222222,4,1024.720486111111,87.52493037976237,sale
منطقة مكة المكرمة,جدة,الساحل,1163.2844036697247,15,2016.9504398893878,1487.601758592608,sale
منطقة مكة المكرمة,جدة,السامر,3924.0506329113923,43,10100.113185168877,27643.149185062794,sale
منطقة مكة المكرمة,جدة,السروات,5250.0,6,21875.0,40722.76697377033,sale
منطقة مكة المكرمة,جدة,السرورية,2042.2480620155038,14,10431.583615987289,27312.75062766586,sale
منطقة مكة المكرمة,جدة,السلامة,4514.285714285715,1700,8628.795666999578,26858.779943110512,sale
منطقة مكة المكرمة,جدة,السليمانية,906.4885496183206,118,6333.041245228038,21699.90042580192,sale
منطقة مكة المكرمة,جدة,السنابل,5745.454545454545,13,17696.34950739784,42487.12883945307,sale
منطقة مكة المكرمة,جدة,السهل,3131.5376569037658,38,31189.417851577924,55700.079828929076,sale
منطقة مكة المكرمة,جدة,الشاطئ,14981.2734082397,69,16099.48097570935,11711.729669269955,sale
منطقة مكة المكرمة,جدة,الشراع,6387.9104904774995,160,6969.288951882508,10754.346855091851,sale
منطقة مكة المكرمة,جدة,الشرفية,6250.0,33,9915.143407049176,9495.909030698636,sale
منطقة مكة المكرمة,جدة,الشويضي,1149.3732057416269,9,1318.2165159557203,795.8594180444869,sale
منطقة مكة المكرمة,جدة,الصالحية,4646.840148698885,153,19144.46198856081,41848.18854309921,sale
منطقة مكة المكرمة,جدة,الصفا,762.987012987013,1712,11615.894866101673,33517.94068258482,sale
منطقة مكة المكرمة,جدة,الصفحة,3548.3870967741937,33,10990.026720500624,31493.481213638654,sale
منطقة مكة المكرمة,جدة,الصفوة,1000.0,95,3093.1727622125195,16176.46276390736,sale
منطقة مكة المكرمة,جدة,الصوارى,693.1818181818181,995,8024.379351399646,26926.870676604078,sale
منطقة مكة المكرمة,جدة,العبير,1066.0,14,1196.3492112135177,634.2620465596918,sale
منطقة مكة المكرمة,جدة,العدل,3548.534798534799,12,5545.50163042467,5906.966696144035,sale
منطقة مكة المكرمة,جدة,العزيزية,3885.714285714286,149,14163.027121632995,29622.43101432753,sale
منطقة مكة المكرمة,جدة,العشيرية,2458.1005586592178,7,16733.566588661924,37763.94570001968,sale
منطقة مكة المكرمة,جدة,الغدير,1240.6947890818858,25,1337.5865554936527,389.43354617543275,sale
منطقة مكة المكرمة,جدة,الغربية,3125.0,11,2433.439814217341,1275.7775991217104,sale
منطقة مكة المكرمة,جدة,الفردوس,3805.9006211180126,61,6312.998261256925,18953.91564326129,sale
منطقة مكة المكرمة,جدة,الفرقان,950.5307262569833,29,4211.92273951538,17462.854824821017,sale
منطقة مكة المكرمة,جدة,الفروسية,3993.6102236421725,97,20466.0316931444,43848.21990670715,sale
منطقة مكة المكرمة,جدة,الفضيلة,4875.0,67,19564.462067815133,40049.280410961044,sale
منطقة مكة المكرمة,جدة,الفلاح,3791.666666666667,104,8771.332875749742,25995.4148401756,sale
منطقة مكة المكرمة,جدة,الفنار,2066.0,87,3161.702459734221,2221.192851802481,sale
منطقة مكة المكرمة,جدة,الفيحاء,4120.879120879121,231,25962.698865058006,50650.25334296186,sale
منطقة مكة المكرمة,جدة,الفيصلية,2966.9117647058824,468,14195.460924747287,37232.16175260098,sale
منطقة مكة المكرمة,جدة,القرينية,3111.1111111111113,82,10359.111722094529,29342.40598982855,sale
منطقة مكة المكرمة,جدة,الكوثر,3590.821000704722,58,18071.65301143144,34840.56559771934,sale
منطقة مكة المكرمة,جدة,اللؤلؤ,7000.0,101,7633.282692281641,11930.929232923623,sale
منطقة مكة المكرمة,جدة,المحجر,2300.0,3,2516.314484126984,374.6676769209879,sale
منطقة مكة المكرمة,جدة,المحمدية,7938.888888888889,108,8864.151882305807,4276.68007928102,sale
منطقة مكة المكرمة,جدة,المرجان,6584.761189610359,52,9793.019373606214,14219.28194118506,sale
منطقة مكة المكرمة,جدة,المروة,4223.60248447205,845,14090.145828596435,34398.11607419191,sale
منطقة مكة المكرمة,جدة,المروج,1667.0,41,4949.816574854602,18453.291389490016,sale
منطقة مكة المكرمة,جدة,المسرة,589.6056729699667,16,824.1766539371639,713.9433006313564,sale
منطقة مكة المكرمة,جدة,المليساء,500.97222222222223,17,562.8273346366001,257.58383198438605,sale
منطقة مكة المكرمة,جدة,المنار,4206.349206349207,343,20295.28933071671,42925.36764594748,sale
منطقة مكة المكرمة,جدة,المنارات,4378.771742988995,114,6631.02024848548,19070.742107526647,sale
منطقة مكة المكرمة,جدة,النجمة,1333.6666666666665,28,1532.0885739415223,600.1442291212965,sale
منطقة مكة المكرمة,جدة,النخيل,3866.444279713368,28,21297.90370577006,43420.77552737711,sale
منطقة مكة المكرمة,جدة,النزهة,718.1818181818181,1587,9943.110928109634,30449.949062365784,sale
منطقة مكة المكرمة,جدة,النسيم,4785.353535353535,64,18079.03142125472,38651.37543227403,sale
منطقة مكة المكرمة,جدة,النعيم,4444.444444444444,1998,10562.908762232239,30470.916343982324,sale
منطقة مكة المكرمة,جدة,النهضة,1416.6666666666667,843,4168.593827854943,10649.273516090674,sale
منطقة مكة المكرمة,جدة,النور,2167.0,70,3195.5744337649626,1685.2477462047937,sale
منطقة مكة المكرمة,جدة,الواحة,3788.443616029823,562,14417.277064665997,34119.255440142915,sale
منطقة مكة المكرمة,جدة,الورود,4497.066942719117,78,7959.865228146564,16335.780967008324,sale
منطقة مكة المكرمة,جدة,الوفاء,3064.516129032258,99,25722.000493914536,50513.43712720827,sale
منطقة مكة المكرمة,جدة,الياقوت,5304.48717948718,176,7990.703255265031,20799.049799470755,sale
منطقة مكة المكرمة,جدة,اليسر,1000.0,26,1252.8143964365615,1311.9370250768704,sale
منطقة مكة المكرمة,جدة,ام السلم,3138.0753138075315,75,28993.331638182277,47380.564799789114,sale
منطقة مكة المكرمة,جدة,بريمان,3561.6438356164385,56,15132.352409809844,34944.84741155336,sale
منطقة مكة المكرمة,جدة,بلدة ذهبان,880.7874366822327,20,1499.6145415047718,1628.153442718863,sale
منطقة مكة المكرمة,جدة,بنى مالك,720.9131075110456,91,22684.356292930348,46374.00721104709,sale
منطقة مكة المكرمة,جدة,جامعة الملك عبدالعزيز,4310.3448275862065,5,4300.589978182921,19.987725059551344,sale
منطقة مكة المكرمة,جدة,حكومي,3298.4293193717276,219,18894.358879061343,39419.80528307997,sale
منطقة مكة المكرمة,جدة,طيبة,4503.105590062112,103,9371.335212672453,25630.29973218784,sale
منطقة مكة المكرمة,جدة,قباء,3323.776158445441,32,8753.569601034891,25559.058827969682,sale
منطقة مكة المكرمة,جدة,مدائن الفهد,3949.5798319327732,11,25919.44631450743,46622.60829472184,sale
منطقة مكة المكرمة,جدة,مريخ,3038.6740331491715,476,14348.77999485364,34611.967184002766,sale
منطقة مكة المكرمة,جدة,مشرفة,3781.5126050420167,123,24626.766195021766,50081.609926234836,sale
منطقة مكة المكرمة,رابغ,المرجانية,702.1588644604881,74,6848.066000449682,28336.948531631235,sale
منطقة مكة المكرمة,مكة المكرمة,اجياد,47368.42105263158,9,50633.899752102814,8178.246322662691,sale
منطقة مكة المكرمة,مكة المكرمة,الاندلس,5920.508393285372,8,8574.993599971222,7692.783884962813,sale
منطقة مكة المكرمة,مكة المكرمة,البحيرات,3206.6508313539193,83,20184.929415449864,40908.845963731066,sale
منطقة مكة المكرمة,مكة المكرمة,البيعة,2961.2944162436547,16,3013.7054423572235,1556.5272415147576,sale
