city,neighborhood,median_ppsqm,count,mean_ppsqm,ltype
المدينه المنوره,البركة,2114.605097898654,12,2780.320724387353,sale
المدينه المنوره,البلقاء,900.0,13,1088.503840739555,sale
المدينه المنوره,الجابرة,3680.879759311132,10,3574.3579956662675,sale
المدينه المنوره,الجامعة,3530.7870750908723,8,3477.1560320339922,sale
المدينه المنوره,الجصة,1840.539402796257,22,2377.438997359916,sale
المدينه المنوره,الجماوات,4000.7645525629887,27,8213.535582630013,sale
المدينه المنوره,الحديقة,9797.570850202428,6,9409.727194746543,sale
المدينه المنوره,الحساء,1069.51871657754,5,1129.6854889283138,sale
المدينه المنوره,الخالدية,4385.964912280701,17,5316.89067229273,sale
المدينه المنوره,الخضراء,1199.400299850075,55,1820.8865105031487,sale
المدينه المنوره,الدفاع,3476.3313609467455,101,3407.959191886357,sale
المدينه المنوره,الدويخلة,3070.1754385964914,21,2751.5791834733864,sale
المدينه المنوره,الرانوناء,3152.610441767068,135,3438.6729286968502,sale
المدينه المنوره,الراية,8270.676691729323,13,10884.414040760932,sale
المدينه المنوره,الرمانة,3382.3529411764707,9,2792.6958208673636,sale
المدينه المنوره,الروابي,3424.6575342465753,67,3942.2805176726256,sale
المدينه المنوره,الزهرة,1693.0268542199487,14,2697.0605955407955,sale
المدينه المنوره,السد,3366.0589060308557,23,3001.455157468511,sale
المدينه المنوره,السكب,1413.729348475792,64,1996.300471240459,sale
المدينه المنوره,السلام,2454.4179523141656,63,2583.7677815365937,sale
المدينه المنوره,السيح,7007.3298429319375,5,11631.863288414981,sale
المدينه المنوره,الشافية,1280.0,21,1812.1314660018331,sale
المدينه المنوره,الصناعية,1033.0,28,1588.4851189387919,sale
المدينه المنوره,الصهلوج,1066.5736590038314,8,1361.3468591514115,sale
المدينه المنوره,الصويدرة,500.0,9,12296.825762935745,sale
المدينه المنوره,الظاهرة,3877.470930232558,12,6534.965679424626,sale
